Brand,Model,Age,Kilometer,Engine,Max Power,Seats,Fuel Type_Code,Transmission_Code,Age_Squared,Km_per_Year,Power_per_Seat,Log_Price
Hyundai,Creta E Plus 1.4 CRDI,6,23000,1396.0,89.0,5,0,1,36,3770.4918032786886,17.7999644000712,13.805461232211272
Hyundai,Creta E Plus 1.6 Petrol,8,50000,1591.0,122.0,5,2,1,64,6172.83950617284,24.3999512000976,13.681980308196241
Hyundai,Creta E Plus 1.6 Petrol,8,49000,1591.0,122.0,5,2,1,64,6049.382716049383,24.3999512000976,13.698977865303197
Hyundai,Creta E Plus 1.6 Petrol,7,34841,1591.0,122.0,5,2,1,49,4907.183098591549,24.3999512000976,13.864301674514206
Hyundai,Creta EX 1.4 CRDi,6,37000,1396.0,89.0,5,0,1,36,6065.573770491804,17.7999644000712,13.901689171636098
Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone,5,18000,1353.0,138.0,5,2,0,25,3529.4117647058824,27.599944800110404,14.444119750719839
Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone,4,45000,1353.0,138.0,5,2,0,16,10975.609756097561,27.599944800110404,14.417091092943783
Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone,3,23000,1353.0,138.0,5,2,0,9,7419.354838709677,27.599944800110404,14.375126917328105
Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone,3,18000,1353.0,138.0,5,2,0,9,5806.451612903225,27.599944800110404,14.444119750719839
Hyundai,Creta SX (O) 1.5 Diesel,3,27800,1493.0,113.0,5,0,1,9,8967.741935483871,22.5999548000904,14.301018989130402
Hyundai,Creta SX (O) 1.5 Diesel Automatic,3,5800,1493.0,113.0,5,0,0,9,1870.967741935484,22.5999548000904,14.503645196700676
Hyundai,Creta SX (O) 1.5 Petrol CVT,3,2670,1497.0,113.0,5,2,0,9,861.2903225806451,22.5999548000904,14.374554754000739
Hyundai,Creta SX 1.4 Turbo 7 DCT,3,1300,1353.0,138.0,5,2,0,9,419.3548387096774,27.599944800110404,14.463137746508512
Hyundai,Creta SX 1.5 Diesel,5,19700,1493.0,113.0,5,0,1,25,3862.745098039216,22.5999548000904,14.28426403109039
Hyundai,Creta SX 1.5 Diesel,5,7000,1493.0,113.0,5,0,1,25,1372.5490196078433,22.5999548000904,14.316286451937186
Hyundai,Creta SX 1.5 Diesel,3,9000,1493.0,113.0,5,0,1,9,2903.2258064516127,22.5999548000904,14.346139397261565
Hyundai,Creta SX 1.5 Petrol CVT,3,9355,1497.0,113.0,5,2,0,9,3017.7419354838707,22.5999548000904,14.470437045184406
Hyundai,Creta SX 1.6 (O) Petrol,7,37000,1591.0,122.0,5,2,1,49,5211.267605633803,24.3999512000976,13.924365859736941
Hyundai,Creta SX 1.6 (O) Petrol,6,44000,1591.0,122.0,5,2,1,36,7213.114754098361,24.3999512000976,14.058457520888082
Hyundai,Creta SX 1.6 AT CRDi,7,440000,1582.0,126.0,5,0,0,49,61971.8309859155,25.1999496001008,14.030622744032508
Hyundai,Creta SX 1.6 AT CRDi,7,72870,1582.0,126.0,5,0,0,49,10263.38028169014,25.1999496001008,14.169683073439028
Hyundai,Creta SX 1.6 AT CRDi,6,27657,1582.0,126.0,5,0,0,36,4533.934426229508,25.1999496001008,13.997832948091215
Hyundai,Creta SX 1.6 AT Petrol,7,36000,1591.0,122.0,5,2,0,49,5070.422535211268,24.3999512000976,14.04662307257814
Hyundai,Creta SX 1.6 AT Petrol,7,30000,1591.0,122.0,5,2,0,49,4225.352112676057,24.3999512000976,14.07402202531625
Hyundai,Creta SX 1.6 AT Petrol,6,45000,1591.0,122.0,5,2,0,36,7377.049180327869,24.3999512000976,13.887832149776026
Hyundai,Creta SX 1.6 AT Petrol,6,29096,1591.0,122.0,5,2,0,36,4769.836065573771,24.3999512000976,14.144815024531075
Hyundai,Creta SX 1.6 AT Petrol,6,9576,1591.0,122.0,5,2,0,36,1569.8360655737706,24.3999512000976,14.204169225721929
Hyundai,Creta SX 1.6 CRDI,8,70000,1582.0,126.0,5,0,1,64,8641.975308641975,25.1999496001008,13.676248490630767
Hyundai,Creta SX 1.6 CRDi,7,65954,1582.0,126.0,5,0,1,49,9289.295774647888,25.1999496001008,13.910821646859095
Hyundai,Creta SX 1.6 CRDi,6,47000,1582.0,126.0,5,0,1,36,7704.918032786885,25.1999496001008,14.018452218287162
Hyundai,Creta SX 1.6 CRDi,6,58900,1582.0,126.0,5,0,1,36,9655.737704918034,25.1999496001008,14.058457520888082
Hyundai,Creta SX 1.6 CRDi,6,39000,1582.0,126.0,5,0,1,36,6393.44262295082,25.1999496001008,14.07710606547538
Hyundai,Creta SX 1.6 CRDi (O),7,68000,1582.0,126.0,5,0,1,49,9577.464788732395,25.1999496001008,13.785051350479566
Hyundai,Creta SX 1.6 CRDi (O),7,60000,1582.0,126.0,5,0,1,49,8450.704225352114,25.1999496001008,13.933294482509151
Hyundai,Creta SX Plus 1.6 AT CRDI,8,97000,1582.0,126.0,5,0,0,64,11975.308641975309,25.1999496001008,13.864301674514206
Hyundai,Creta SX Plus 1.6 AT CRDI,8,66602,1582.0,126.0,5,0,0,64,8222.46913580247,25.1999496001008,13.955273369904273
Hyundai,Creta SX Plus 1.6 AT CRDI,7,76000,1582.0,126.0,5,0,0,49,10704.225352112677,25.1999496001008,13.989464705423494
Hyundai,Creta SX Plus 1.6 CRDI Dual Tone,10,82000,1582.0,126.0,5,0,1,100,8118.8118811881195,25.1999496001008,13.560619598657233
Hyundai,Creta SX Plus 1.6 Petrol,9,57983,1591.0,122.0,5,2,1,81,6371.758241758242,24.3999512000976,13.664688831019712
Hyundai,Creta SX Plus 1.6 Petrol,9,57983,1591.0,122.0,5,2,1,81,6371.758241758242,24.3999512000976,13.69334405393293
Hyundai,Creta SX Plus 1.6 Petrol,9,47000,1591.0,122.0,5,2,1,81,5164.835164835165,24.3999512000976,13.700100828786772
Hyundai,Creta SX Plus 1.6 Petrol,8,29401,1591.0,122.0,5,2,1,64,3629.7530864197533,24.3999512000976,13.73755009757506
Hyundai,Elantra 1.6 SX AT,11,80000,1582.0,126.0,5,0,0,121,7207.207207207208,25.1999496001008,13.345508528717259
Hyundai,Elantra 1.8 SX AT,12,63000,1797.0,147.0,5,2,0,144,5206.611570247934,29.399941200117603,13.208542908506082
Hyundai,Elantra 1.8 SX MT,12,17000,1797.0,147.0,5,2,1,144,1404.9586776859505,29.399941200117603,13.377007146164305
Hyundai,Elantra 1.8 SX MT,11,64000,1797.0,147.0,5,2,1,121,5765.7657657657655,29.399941200117603,13.45883704259595
Hyundai,Elantra 2.0 SX (O) AT,6,22000,1999.0,150.0,5,2,0,36,3606.5573770491806,29.999940000120002,14.19736648302693
Hyundai,Elantra CRDi,19,110000,1991.0,112.0,5,0,1,361,5759.162303664921,22.3999552000896,11.951186847493476
Hyundai,Elantra CRDi SX,12,120000,1582.0,126.0,5,0,1,144,9917.355371900827,25.1999496001008,13.329379172803593
Hyundai,Elantra CRDi SX,12,120000,1582.0,126.0,5,0,1,144,9917.355371900827,25.1999496001008,13.45883704259595
Hyundai,Elantra CRDi SX,10,120000,1582.0,126.0,5,0,1,100,11881.188118811882,25.1999496001008,13.676248490630767
Hyundai,Elantra CRDi SX,10,145000,1582.0,126.0,5,0,1,100,14356.435643564357,25.1999496001008,13.710151153416941
Hyundai,Elantra CRDi SX Option AT,12,64000,1498.0,113.0,5,0,0,144,5289.256198347108,22.5999548000904,13.384729180332174
Hyundai,Elantra GLS,19,120000,1795.0,127.0,5,2,0,361,6282.722513089005,25.399949200101602,11.849404844423074
Hyundai,Elantra GLS,15,172199,2000.0,138.0,5,2,0,225,11403.907284768213,27.599944800110404,13.163986970558536
Hyundai,Elantra GT,19,25000,1795.0,127.0,5,2,1,361,1308.9005235602094,25.399949200101602,12.07254696717504
Hyundai,Elantra HEV Limited,4,46027,1600.0,201.0,5,1,0,16,11226.097560975611,40.199919600160804,14.509416450629384
Hyundai,Elantra N Base,3,18749,2000.0,276.0,5,2,0,9,6048.064516129032,55.19988960022081,14.806471189795431
Hyundai,Elantra N Base,2,6115,2000.0,276.0,5,2,1,4,2911.904761904762,55.19988960022081,14.857764465621987
Hyundai,Elantra S,9,49900,1797.0,148.0,5,2,1,81,5483.516483516483,29.599940800118404,13.598598798635953
Hyundai,Elantra SE,11,193523,1800.0,173.0,5,2,0,121,17434.504504504504,34.5999308001384,13.346308207608848
Hyundai,Elantra SE,7,52621,2000.0,147.0,4,2,0,49,7411.408450704225,36.74990812522969,14.097723451686429
Hyundai,Elantra SX,13,95000,1797.0,148.0,5,2,1,169,7251.9083969465655,29.599940800118404,13.217675375388819
Hyundai,Elantra SX,12,90000,1797.0,148.0,5,2,1,144,7438.01652892562,29.599940800118404,13.144126826131089
Hyundai,Elantra SX,12,50000,1797.0,148.0,5,2,1,144,4132.231404958678,29.599940800118404,13.217675375388819
Hyundai,Elantra SX (O) 2.0 AT,8,24000,1999.0,150.0,5,2,0,64,2962.962962962963,29.999940000120002,13.976779556623864
Hyundai,Elantra SX AT,12,68000,1797.0,148.0,5,2,0,144,5619.834710743802,29.599940800118404,13.444448325847754
Hyundai,Elite i20 Asta (O) 1.0 Turbo DCT,5,16282,998.0,118.0,5,2,0,25,3192.5490196078435,23.599952800094403,13.864301674514206
Hyundai,Elite i20 Asta (O) 1.0 Turbo DCT,4,10530,998.0,118.0,5,2,0,16,2568.2926829268295,23.599952800094403,14.034646891093473
Hyundai,Elite i20 Asta 1.0 Turbo IMT Dual Tone,5,12905,998.0,118.0,5,2,1,25,2530.392156862745,23.599952800094403,13.937729075643883
Hyundai,Elite i20 Asta 1.2,10,68397,1197.0,82.0,5,2,1,100,6771.980198019803,16.3999672000656,13.171155446333852
Hyundai,Elite i20 Asta 1.2,10,61900,1197.0,82.0,5,2,1,100,6128.712871287129,16.3999672000656,13.215855541983634
Hyundai,Elite i20 Asta 1.2,10,33000,1197.0,82.0,5,2,1,100,3267.3267326732675,16.3999672000656,13.217675375388819
Hyundai,Elite i20 Asta 1.2,10,47752,1197.0,82.0,5,2,1,100,4727.920792079208,16.3999672000656,13.219491903015438
Hyundai,Elite i20 Asta 1.2,9,100000,1197.0,82.0,5,2,1,81,10989.010989010989,16.3999672000656,13.384729180332174
Hyundai,Elite i20 Asta 1.2,8,42000,1197.0,82.0,5,2,1,64,5185.185185185185,16.3999672000656,13.345508528717259
Hyundai,Elite i20 Asta 1.2,8,48591,1197.0,82.0,5,2,1,64,5998.88888888889,16.3999672000656,13.42246945133505
Hyundai,Elite i20 Asta 1.2 (O) [2016],9,9889,1197.0,82.0,5,2,1,81,1086.7032967032967,16.3999672000656,13.565767608549109
Hyundai,Elite i20 Asta 1.2 (O) [2016],8,17268,1197.0,82.0,5,2,1,64,2131.8518518518517,16.3999672000656,13.444448325847754
Hyundai,Elite i20 Asta 1.2 (O) [2016],8,36597,1197.0,82.0,5,2,1,64,4518.148148148149,16.3999672000656,13.493928313146206
Hyundai,Elite i20 Asta 1.2 AT,7,33647,1197.0,82.0,5,2,0,49,4739.014084507043,16.3999672000656,13.527829818844937
Hyundai,Elite i20 Asta 1.2 IVT,4,12020,1197.0,87.0,5,2,0,16,2931.707317073171,17.3999652000696,13.887832149776026
Hyundai,Elite i20 Asta 1.4 (O) CRDi,9,75210,1396.0,89.0,5,0,1,81,8264.835164835165,17.7999644000712,13.235693848424024
Hyundai,Elite i20 Asta 1.4 (O) CRDi,9,80000,1396.0,89.0,5,0,1,81,8791.208791208792,17.7999644000712,13.235693848424024
Hyundai,Elite i20 Asta 1.4 CRDI,9,58339,1396.0,89.0,5,0,1,81,6410.879120879121,17.7999644000712,13.190023895035274
Hyundai,Elite i20 Asta 1.4 CRDI,8,65000,1396.0,89.0,5,0,1,64,8024.691358024692,17.7999644000712,13.444448325847754
Hyundai,Elite i20 Asta 1.4 CRDI,5,30000,1396.0,89.0,5,0,1,25,5882.352941176471,17.7999644000712,13.617059619240436
Hyundai,Elite i20 Asta Option BSIV,6,35000,1197.0,82.0,5,2,1,36,5737.704918032788,16.3999672000656,13.592368256649284
Hyundai,Elite i20 Asta Option CVT BSIV,7,31000,1197.0,82.0,5,2,0,49,4366.197183098592,16.3999672000656,13.500801182986649
Hyundai,Elite i20 Asta Option CVT BSIV,7,25000,1197.0,82.0,5,2,0,49,3521.1267605633807,16.3999672000656,13.592368256649284
Hyundai,Elite i20 Asta Option CVT BSIV,7,29000,1197.0,82.0,5,2,0,49,4084.5070422535214,16.3999672000656,13.698977865303197
Hyundai,Elite i20 Asta Option Diesel,7,60000,1396.0,89.0,5,0,1,49,8450.704225352114,17.7999644000712,13.652992804936396
Hyundai,Elite i20 Asta Option Diesel,6,43000,1396.0,89.0,5,0,1,36,7049.180327868853,17.7999644000712,13.606024566142413
Hyundai,Elite i20 Asta Option Diesel,6,10000,1396.0,89.0,5,0,1,36,1639.344262295082,17.7999644000712,13.652992804936396
Hyundai,Elite i20 Diesel Sportz,7,30000,1396.0,89.0,5,0,1,49,4225.352112676057,17.7999644000712,13.527829818844937
Hyundai,Elite i20 Diesel Sportz,6,60000,1396.0,89.0,5,0,1,36,9836.065573770493,17.7999644000712,13.45883704259595
Hyundai,Elite i20 Magna 1.2,10,68766,1197.0,82.0,5,2,1,100,6808.514851485149,16.3999672000656,13.171155446333852
Hyundai,Elite i20 Magna 1.2,10,67000,1197.0,82.0,5,2,1,100,6633.663366336634,16.3999672000656,13.26212705890841
Hyundai,Elite i20 Magna 1.2,8,47000,1197.0,82.0,5,2,1,64,5802.469135802469,16.3999672000656,13.279368835614243
Hyundai,Elite i20 Magna 1.2,6,31000,1197.0,82.0,5,2,1,36,5081.9672131147545,16.3999672000656,13.345508528717259
Hyundai,Elite i20 Magna 1.4 CRDI,9,61181,1396.0,89.0,5,0,1,81,6723.186813186813,17.7999644000712,13.384729180332174
Hyundai,Elite i20 Magna Executive 1.2,7,42601,1197.0,82.0,5,2,1,49,6000.140845070423,16.3999672000656,13.31957518872681
Hyundai,Elite i20 Magna Executive 1.2,6,48000,1197.0,82.0,5,2,1,36,7868.852459016394,16.3999672000656,13.296318365198623
Hyundai,Elite i20 Magna Plus BSIV,6,10000,1197.0,82.0,5,2,1,36,1639.344262295082,16.3999672000656,13.304686600863562
Hyundai,Elite i20 Magna Plus BSIV,6,2000,1197.0,82.0,5,2,1,36,327.8688524590164,16.3999672000656,13.321215875492413
Hyundai,Elite i20 Magna Plus BSIV,6,12500,1197.0,82.0,5,2,1,36,2049.1803278688526,16.3999672000656,13.345508528717259
Hyundai,Elite i20 Magna Plus BSIV,6,5000,1197.0,82.0,5,2,1,36,819.672131147541,16.3999672000656,13.353476685668044
Hyundai,Elite i20 Magna Plus BSIV,6,3500,1197.0,82.0,5,2,1,36,573.7704918032787,16.3999672000656,13.384729180332174
Hyundai,Elite i20 Petrol Asta,11,30528,1197.0,82.0,5,2,1,121,2750.2702702702704,16.3999672000656,13.060490101343552
Hyundai,Elite i20 Petrol Asta,6,17000,1197.0,82.0,5,2,1,36,2786.8852459016393,16.3999672000656,13.45883704259595
Hyundai,Elite i20 Petrol Asta Option,7,25000,1197.0,82.0,5,2,1,49,3521.1267605633807,16.3999672000656,13.45883704259595
Hyundai,Elite i20 Petrol Asta Option,6,18000,1197.0,82.0,5,2,1,36,2950.819672131148,16.3999672000656,13.444448325847754
Hyundai,Elite i20 Petrol Asta Option,6,30000,1197.0,82.0,5,2,1,36,4918.032786885246,16.3999672000656,13.527829818844937
Hyundai,Elite i20 Petrol CVT Magna Executive,6,80000,1197.0,82.0,5,2,0,36,13114.754098360656,16.3999672000656,13.279368835614243
Hyundai,Elite i20 Petrol Magna Exective,6,10000,1197.0,82.0,5,2,1,36,1639.344262295082,16.3999672000656,13.28787951079572
Hyundai,Elite i20 Petrol Sportz,7,31800,1197.0,82.0,5,2,1,49,4478.87323943662,16.3999672000656,13.384729180332174
Hyundai,Elite i20 Petrol Sportz,6,7500,1197.0,82.0,5,2,1,36,1229.5081967213116,16.3999672000656,13.410546824147012
Hyundai,Elite i20 Sportz 1.2,8,20281,1197.0,82.0,5,2,1,64,2503.8271604938273,16.3999672000656,13.28957298843418
Hyundai,Elite i20 Sportz 1.2,7,23000,1197.0,82.0,5,2,1,49,3239.43661971831,16.3999672000656,13.345508528717259
Hyundai,Elite i20 Sportz 1.2,6,35000,1197.0,82.0,5,2,1,36,5737.704918032788,16.3999672000656,13.377007146164305
Hyundai,Elite i20 Sportz 1.2,6,42678,1197.0,82.0,5,2,1,36,6996.393442622952,16.3999672000656,13.451668563394815
Hyundai,Elite i20 Sportz 1.2 (O),8,51349,1197.0,82.0,5,2,1,64,6339.382716049383,16.3999672000656,13.322853874813605
Hyundai,Elite i20 Sportz 1.2 (O),7,9000,1197.0,82.0,5,2,1,49,1267.605633802817,16.3999672000656,13.399996629152975
Hyundai,Elite i20 Sportz 1.2 (O),5,58100,1197.0,82.0,5,2,1,25,11392.1568627451,16.3999672000656,13.384729180332174
Hyundai,Elite i20 Sportz 1.2 IVT,4,25000,1197.0,87.0,5,2,0,16,6097.5609756097565,17.3999652000696,13.704578997256993
Hyundai,Elite i20 Sportz 1.2 IVT,3,4000,1197.0,87.0,5,2,0,9,1290.3225806451612,17.3999652000696,13.586098651497313
Hyundai,Elite i20 Sportz 1.2 MT,5,25000,1197.0,82.0,5,2,1,25,4901.9607843137255,16.3999672000656,13.45883704259595
Hyundai,Elite i20 Sportz 1.2 MT,5,39000,1197.0,82.0,5,2,1,25,7647.058823529413,16.3999672000656,13.560619598657233
Hyundai,Elite i20 Sportz 1.4,10,61000,1396.0,89.0,5,0,1,100,6039.60396039604,17.7999644000712,13.237477967034438
Hyundai,Elite i20 Sportz 1.4,10,65000,1396.0,89.0,5,0,1,100,6435.6435643564355,17.7999644000712,13.244582780038517
Hyundai,Elite i20 Sportz 1.4 CRDI,9,38000,1396.0,89.0,5,0,1,81,4175.824175824176,17.7999644000712,13.26212705890841
Hyundai,Elite i20 Sportz 1.4 CRDI,9,72114,1396.0,89.0,5,0,1,81,7924.615384615385,17.7999644000712,13.345508528717259
Hyundai,Elite i20 Sportz 1.4 CRDI,8,65000,1396.0,89.0,5,0,1,64,8024.691358024692,17.7999644000712,13.322853874813605
Hyundai,Elite i20 Sportz 1.5 MT Diesel,4,43000,1493.0,99.0,5,0,1,16,10487.80487804878,19.7999604000792,13.623139877437296
Hyundai,Elite i20 Sportz Plus BSIV,6,4000,1197.0,82.0,5,2,1,36,655.7377049180328,16.3999672000656,13.448786721172443
Hyundai,Elite i20 Sportz Plus BSIV,6,19000,1197.0,82.0,5,2,1,36,3114.754098360656,16.3999672000656,13.45883704259595
Hyundai,Elite i20 Sportz Plus BSIV,5,5000,1197.0,82.0,5,2,1,25,980.3921568627452,16.3999672000656,13.487007879880162
Hyundai,Elite i20 Sportz Plus CVT BSIV,6,20000,1197.0,82.0,5,2,0,36,3278.688524590164,16.3999672000656,13.451668563394815
Hyundai,Elite i20 Sportz Plus CVT BSIV,6,16000,1197.0,82.0,5,2,0,36,2622.9508196721313,16.3999672000656,13.487007879880162
Hyundai,Elite i20 Sportz Plus Diesel,7,40000,1396.0,89.0,5,0,1,49,5633.802816901409,17.7999644000712,13.527829818844937
Hyundai,Elite i20 Sportz Plus Diesel,6,13000,1396.0,89.0,5,0,1,36,2131.1475409836066,17.7999644000712,13.633989880380932
Hyundai,Elite i20 Sportz Plus Dual Tone BSIV,6,4300,1197.0,82.0,5,2,1,36,704.9180327868853,16.3999672000656,13.437175577097312
Hyundai,EON 1.0 Era Plus,9,60000,998.0,68.0,5,2,1,81,6593.406593406594,13.5999728000544,12.52815976788113
Hyundai,EON 1.0 Era Plus,8,35000,998.0,68.0,5,2,1,64,4320.9876543209875,13.5999728000544,12.429220196836383
Hyundai,EON 1.0 Era Plus,8,26442,998.0,68.0,5,2,1,64,3264.444444444445,13.5999728000544,12.506180941677357
Hyundai,EON 1.0 Era Plus,8,60000,998.0,68.0,5,2,1,64,7407.407407407408,13.5999728000544,12.611541086966115
Hyundai,EON 1.0 Era Plus,8,25000,998.0,68.0,5,2,1,64,3086.41975308642,13.5999728000544,12.733758336210744
Hyundai,EON 1.0 Era Plus,7,70000,998.0,68.0,5,2,1,49,9859.154929577466,13.5999728000544,12.706850963741102
Hyundai,EON 1.0 Era Plus,7,120000,998.0,68.0,5,2,1,49,16901.408450704228,13.5999728000544,12.73670383776449
Hyundai,EON 1.0 Era Plus,7,25000,998.0,68.0,5,2,1,49,3521.1267605633807,13.5999728000544,12.765691290604371
Hyundai,Eon 1.0 Kappa Magna +,13,30000,998.0,68.0,5,2,1,169,2290.0763358778627,13.5999728000544,12.524530013005734
Hyundai,Eon 1.0 Kappa Magna +,12,64000,998.0,68.0,5,2,1,144,5289.256198347108,13.5999728000544,12.388398368982115
Hyundai,Eon 1.0 Kappa Magna +,12,45000,998.0,68.0,5,2,1,144,3719.00826446281,13.5999728000544,12.660331092405906
Hyundai,Eon 1.0 Kappa Magna AirBag,10,16205,998.0,68.0,5,2,1,100,1604.4554455445545,13.5999728000544,12.793862088206213
Hyundai,EON 1.0 Kappa Magna Plus,11,10000,998.0,68.0,5,2,1,121,900.900900900901,13.5999728000544,12.301387370778713
Hyundai,EON 1.0 Kappa Magna Plus,10,43000,998.0,68.0,5,2,1,100,4257.425742574257,13.5999728000544,12.230765258120545
Hyundai,EON 1.0 Kappa Magna Plus Optional,7,10000,998.0,68.0,5,2,1,49,1408.4507042253522,13.5999728000544,12.765691290604371
Hyundai,EON 1.0 Magna Plus Option O,9,100000,998.0,68.0,5,2,1,81,10989.010989010989,13.5999728000544,12.54254845357358
Hyundai,EON D Lite,13,40000,814.0,55.0,5,2,1,169,3053.4351145038167,10.999978000044,12.04355959836804
Hyundai,EON D Lite,13,70000,814.0,55.0,5,2,1,169,5343.511450381679,10.999978000044,12.206077645517674
Hyundai,EON D Lite,12,80000,814.0,55.0,5,2,1,144,6611.570247933884,10.999978000044,12.206077645517674
Hyundai,EON D Lite Plus,13,20000,814.0,55.0,5,2,1,169,1526.7175572519084,10.999978000044,11.849404844423074
Hyundai,EON D Lite Plus,11,62000,814.0,55.0,5,2,1,121,5585.585585585586,10.999978000044,12.100717685412471
Hyundai,EON D Lite Plus,11,40000,814.0,55.0,5,2,1,121,3603.603603603604,10.999978000044,12.278397958261774
Hyundai,EON D Lite Plus,11,93000,814.0,55.0,5,2,1,121,8378.378378378378,10.999978000044,12.301387370778713
Hyundai,EON D Lite Plus,10,40000,814.0,55.0,5,2,1,100,3960.3960396039606,10.999978000044,12.25486757159303
Hyundai,EON D Lite Plus,10,45000,814.0,55.0,5,2,1,100,4455.445544554455,10.999978000044,12.611541086966115
Hyundai,EON D Lite Plus,9,7672,814.0,55.0,5,2,1,81,843.0769230769231,10.999978000044,12.506180941677357
Hyundai,EON D Lite Plus,8,50000,814.0,55.0,5,2,1,64,6172.83950617284,10.999978000044,12.506180941677357
Hyundai,EON D Lite Plus,8,20000,814.0,55.0,5,2,1,64,2469.135802469136,10.999978000044,12.765691290604371
Hyundai,EON D Lite Plus,8,26263,814.0,55.0,5,2,1,64,3242.345679012346,10.999978000044,12.765691290604371
Hyundai,EON D Lite Plus Option,9,100000,814.0,55.0,5,2,1,81,10989.010989010989,10.999978000044,12.301387370778713
Hyundai,Eon D-Lite +,11,25000,814.0,55.0,5,2,1,121,2252.252252252252,10.999978000044,12.429220196836383
Hyundai,Eon D-Lite +,11,83000,814.0,55.0,5,2,1,121,7477.477477477478,10.999978000044,12.524530013005734
Hyundai,EON Era,14,80000,814.0,55.0,5,2,1,196,5673.758865248227,10.999978000044,11.767575435251748
Hyundai,EON Era,14,57000,814.0,55.0,5,2,1,196,4042.553191489362,10.999978000044,11.982935344196433
Hyundai,EON Era,13,30000,814.0,55.0,5,2,1,169,2290.0763358778627,10.999978000044,12.095146671399466
Hyundai,EON Era,13,100000,814.0,55.0,5,2,1,169,7633.587786259543,10.999978000044,12.154784614286667
Hyundai,EON Era,13,25000,814.0,55.0,5,2,1,169,1908.3969465648856,10.999978000044,12.429220196836383
Hyundai,EON Era,12,42130,814.0,55.0,5,2,1,144,3481.818181818182,10.999978000044,12.429220196836383
Hyundai,EON Era,11,35000,814.0,55.0,5,2,1,121,3153.153153153153,10.999978000044,12.323860125621126
Hyundai,Eon Era +,13,56000,814.0,55.0,5,2,1,169,4274.8091603053435,10.999978000044,12.323860125621126
Hyundai,Eon Era +,11,48000,814.0,55.0,5,2,1,121,4324.324324324324,10.999978000044,12.25486757159303
Hyundai,Eon Era +,7,70000,814.0,55.0,5,2,1,49,9859.154929577466,10.999978000044,12.577639650232573
Hyundai,Eon Era +,7,51000,814.0,55.0,5,2,1,49,7183.0985915492965,10.999978000044,12.611541086966115
Hyundai,EON Era Plus,14,80000,814.0,55.0,5,2,1,196,5673.758865248227,10.999978000044,12.100717685412471
