Brand,Model,Year,Age,Kilometer,Fuel Type,Engine,Max Power,Transmission,Seats,Price
Honda,Ridgeline RTL-E,2021,4,23242,Petrol,3500,280,Automatic,5,3210900
Mercedes-Benz,CLK-Class 500 Cabriolet,2005,20,102998,Petrol,5000,362,Automatic,5,1083783
Lexus,GX 470 Base,2004,21,247838,Petrol,4700,270,Automatic,7,834000
Lexus,NX 200t Base,2015,10,86904,Petrol,2000,235,Automatic,5,2251800
Dodge,Dakota SLT Quad Cab,2007,18,374159,Petrol,3700,230,Automatic,5,500400
Maserati,Ghibli S Q4 GranSport,2020,5,41394,Petrol,3000,424,Automatic,5,4390593
Land,Rover Discovery Sport SE R-Dynamic,2020,5,33679,Petrol,2000,246,Automatic,5,3002233
Aston,Martin DBX Base,2021,4,3787,Petrol,4000,789,Automatic,5,13302300
Audi,Q3 45 S line Premium,2022,3,15007,Petrol,2000,228,Automatic,5,2803074
Ford,Explorer XLT,2020,5,98171,Petrol,2300,400,Automatic,5,2386574
Mercedes-Benz,AMG GLC 63 Base 4MATIC,2018,7,115811,Petrol,4000,671,Automatic,5,3911460
Subaru,BRZ Premium,2023,2,9334,Petrol,2400,228,Manual,5,2501166
BMW,640 i,2016,9,64502,Petrol,3000,553,Automatic,4,2376817
Kia,Stinger GT2,2020,5,91732,Petrol,3300,365,Automatic,5,3044100
Chevrolet,Bolt EUV Premier,2022,3,12270,Other,,200,Automatic,5,2667549
Subaru,Forester 2.5 XT,2004,21,196339,Petrol,2500,288,Manual,5,833917
Kia,Sportage X-Pro,2023,2,739,Petrol,2500,187,Automatic,5,3085633
BMW,M4 Base,2016,9,100584,Petrol,3000,431,Automatic,5,3377700
Hyundai,Equus Signature,2013,12,115872,Petrol,5000,429,Automatic,5,1459500
Mercedes-Benz,AMG E 53 4MATIC,2020,5,13478,Petrol,3000,604,Automatic,5,5829660
BMW,M550 i xDrive,2020,5,64374,Petrol,4400,523,Automatic,5,4420200
Subaru,Impreza WRX STI,2014,11,123919,Petrol,2500,305,Manual,5,2502000
Mercedes-Benz,AMG G 63 Base,2019,6,31532,Petrol,4000,585,Automatic,5,13343833
Mazda,Mazda6 Grand Touring,2020,5,57779,Petrol,2500,250,Automatic,5,1915364
Hyundai,Veloster Base,2013,12,1287,Petrol,1600,201,Automatic,4,817320
Bentley,Bentayga S,2023,2,4184,Petrol,4000,626,Automatic,5,20015583
Land,Rover Defender X-Dynamic SE,2023,2,9984,Other,3000,626,Automatic,7,6671833
Kia,Telluride SX,2020,5,111342,Petrol,3800,291,Automatic,5,3119577
Maserati,GranTurismo Sport,2015,10,72420,Petrol,4700,454,Automatic,4,3494460
BMW,540 i xDrive,2020,5,60231,Petrol,2000,407,Automatic,5,3335833
INFINITI,M56 Base,2011,14,220480,Petrol,5600,543,Automatic,5,708900
Chevrolet,Corvette Stingray w/1LT,2023,2,6437,Petrol,6200,670,Automatic,5,6163260
Audi,Q5 S line Premium Plus,2023,2,7480,Other,2000,362,Automatic,5,3969673
Lexus,GX 460 Base,2018,7,83847,Petrol,4600,301,Automatic,5,3169200
BMW,X1 sDrive28i,2014,11,80628,Petrol,2000,241,Automatic,5,900303
Alfa,Romeo Stelvio Ti,2020,5,65983,Petrol,2000,505,Automatic,5,2702160
RAM,1500 Big Horn,2021,4,114212,Petrol,5700,395,Automatic,5,2835600
BMW,M4 Base,2015,10,42808,Petrol,3000,543,Automatic,5,4420200
Tesla,Model X Long Range,2022,3,24853,Other,,670,Automatic,5,7047300
Volvo,S90 T5 Momentum,2018,7,152887,Petrol,2000,316,Automatic,5,1501200
Subaru,Impreza WRX Sti,2005,20,151278,Petrol,2500,305,Manual,5,1626300
BMW,X6 xDrive40i,2020,5,72543,Petrol,3000,547,Automatic,5,4837033
Cadillac,CTS 2.0L Turbo Luxury,2014,11,177027,Petrol,2000,420,Automatic,5,917400
Land,Rover Discovery Sport HSE,2016,9,78991,Petrol,2000,240,Automatic,5,1800606
Genesis,G90 5.0 Ultimate,2017,8,102193,Petrol,5000,420,Automatic,5,2293500
Mercedes-Benz,CLK-Class CLK 350,2009,16,34601,Petrol,3500,382,Automatic,5,1501200
Land,Rover Range Rover Autobiography,2023,2,521,Petrol,4400,523,Automatic,5,16679833
Kia,Optima EX,2019,6,109702,Petrol,1600,245,Automatic,5,1736221
Toyota,Highlander SE,2018,7,86272,Petrol,3500,306,Automatic,5,2656540
Mercedes-Benz,Sprinter 4500 High Roof,2019,6,27058,Diesel,3000,188,Automatic,3,3828060
BMW,X1 xDrive28i,2020,5,29290,Petrol,2000,228,Automatic,5,2460300
Audi,R8 5.2,2015,10,82076,Petrol,5200,610,Automatic,2,8506800
Audi,S3 2.0T Tech Premium Plus,2018,7,26393,Petrol,2000,328,Automatic,5,3569520
Toyota,Tundra Hybrid TRD Pro,2022,3,11265,Other,3400,437,Automatic,5,6296700
Audi,SQ5 3.0T Premium Plus,2022,3,13675,Petrol,3000,362,Automatic,5,4411860
Audi,A6 2.0T Premium Plus,2016,9,109435,Petrol,2000,444,Automatic,5,1668000
Lamborghini,Huracan EVO Base,2022,3,4060,Petrol,5200,630,Manual,5,24094260
BMW,328 xi,2007,18,133575,Petrol,3000,257,Automatic,5,750183
Audi,SQ5 3.0T Prestige,2018,7,40234,Petrol,3000,385,Automatic,5,4170000
Cadillac,Escalade Sport Platinum,2021,4,25249,Diesel,3000,420,Automatic,8,8169197
BMW,M235 i,2014,11,201892,Petrol,3000,326,Manual,4,1434480
Kia,Telluride SX,2023,2,15807,Petrol,3800,291,Automatic,5,4253233
Chevrolet,Express 3500 Base,2008,17,231745,Petrol,6000,401,Automatic,5,1834800
GMC,Acadia SLE,2020,5,49729,Petrol,2500,310,Automatic,5,2306344
BMW,X3 xDrive30i,2021,4,4010,Petrol,2000,382,Automatic,5,3469273
Audi,TT 2.0T,2015,10,204000,Petrol,2000,355,Automatic,4,1167600
Subaru,Outback 3.6R Touring,2017,8,162028,Petrol,3600,256,Automatic,10,1709700
Mitsubishi,Eclipse Spyder GS,2001,24,145484,Petrol,2400,200,Automatic,4,374883
Hyundai,Santa Fe SEL,2022,3,43283,Petrol,2500,191,Automatic,5,2485320
BMW,M5 Base,2018,7,32991,Petrol,4400,714,Automatic,5,5587800
Dodge,Ram 1500 ST,2011,14,215652,Petrol,5700,390,Automatic,3,875700
Ford,Fusion Energi Titanium,2015,10,135751,Other,2000,240,Automatic,5,834000
Toyota,Tundra Hybrid TRD Pro,2022,3,30577,Other,3400,437,Automatic,5,5921400
Land,Rover Range Rover Evoque Pure,2015,10,185959,Petrol,2000,240,Automatic,5,1459500
Lincoln,Navigator Base,2009,16,308631,Other,5400,310,Automatic,8,813150
Ford,Mustang Mach-E Select,2023,2,1485,Other,,266,Automatic,5,3919633
Mercedes-Benz,Sprinter 3500 High Roof,2017,8,200572,Diesel,3000,188,Automatic,2,6255000
Mercedes-Benz,AMG E 63 S 4MATIC,2019,6,27359,Petrol,4000,791,Automatic,5,7923000
BMW,440 i xDrive,2018,7,118286,Petrol,3000,374,Automatic,4,2668800
Acura,Integra LS,1998,27,193121,Petrol,1800,320,Automatic,5,458700
Audi,Q7 55 Prestige,2019,6,118829,Petrol,3000,335,Automatic,5,3030756
BMW,M6 Base,2014,11,47476,Petrol,4400,567,Automatic,5,3419317
Volkswagen,Arteon 2.0T SE,2021,4,21908,Petrol,2000,268,Automatic,5,2485153
Lexus,LX 600 F SPORT,2023,2,1907,Petrol,3400,409,Automatic,5,10090566
INFINITI,Q40 Base,2015,10,230538,Petrol,3700,328,Automatic,5,959100
BMW,Z4 3.0i Roadster,2006,19,74847,Petrol,3000,330,Automatic,2,959100
BMW,M6 Base,2015,10,30016,Petrol,4400,560,Automatic,5,4966387
BMW,X3 M40i,2019,6,58641,Petrol,3000,355,Automatic,5,3335833
Kia,Sorento LX,2014,11,75040,Petrol,2400,290,Automatic,7,1281274
Rivian,R1S Adventure Package,2023,2,9173,Other,,835,Automatic,7,7923000
BMW,Z4 sDrive28i,2015,10,92618,Petrol,2000,335,Manual,2,2501583
Cadillac,CTS-V Base,2017,8,78214,Petrol,6200,640,Automatic,5,5087317
Ford,Transit Connect XL,2020,5,191511,Petrol,2500,310,Automatic,5,1501200
Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,5,58741,Petrol,5000,550,Automatic,5,6004800
Lexus,IS 250 Base,2010,15,195132,Petrol,2500,250,Automatic,5,1105050
BMW,X7 xDrive40i,2023,2,3922,Other,3000,523,Automatic,5,6534390
Volvo,XC90 T6 Momentum,2018,7,177639,Petrol,2000,316,Automatic,5,1834800
Hyundai,Tucson Limited,2008,17,239792,Petrol,2700,176,Automatic,5,321090
Dodge,Durango GT,2021,4,23632,Petrol,3600,475,Automatic,5,3168783
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,8,62764,Petrol,3000,408,Automatic,5,3252600
GMC,Yukon XL SLT,2019,6,104948,Petrol,5300,420,Automatic,5,3585783
Audi,RS Q8 4.0T,2020,5,67361,Petrol,4000,631,Automatic,7,7631100
Rivian,R1S Adventure Package,2023,2,1054,Other,,835,Automatic,7,7881300
Toyota,RAV4 Hybrid XLE,2019,6,86904,Other,2500,300,Automatic,5,2752200
Alfa,Romeo Stelvio Quadrifoglio,2019,6,42648,Petrol,2900,520,Automatic,5,4495260
Land,Rover Range Rover Evoque SE,2020,5,61728,Petrol,2000,197,Automatic,5,3052273
Alfa,Romeo Stelvio Ti Sport,2020,5,34580,Petrol,2000,505,Automatic,5,2947773
Cadillac,Escalade EXT Base,2007,18,159325,Petrol,6200,409,Automatic,5,1918117
Ford,F-250 Lariat,2019,6,57288,Other,6200,500,Automatic,2,3982850
Nissan,350Z Enthusiast,2005,20,209708,Petrol,3500,300,Automatic,4,829830
Subaru,Legacy 2.5 i Premium,2010,15,286463,Petrol,2500,281,Automatic,5,633840
Honda,Civic LX,2003,22,257921,Petrol,1700,115,Automatic,5,250200
McLaren,570S Spider,2020,5,14001,Petrol,3800,562,Automatic,5,15429000
Maserati,Ghibli S Q4,2016,9,1609,Petrol,3000,424,Automatic,5,3002400
Jeep,Wagoneer Series II 4x4,2022,3,47958,Petrol,5700,471,Automatic,5,4912260
Maserati,Ghibli S Q4,2017,8,80065,Petrol,3000,430,Automatic,5,2334783
Lexus,RX 300 Base,2002,23,194730,Petrol,3000,275,Automatic,5,529423
Lincoln,Aviator Luxury,2005,20,225308,Petrol,4600,494,Automatic,5,166800
Ford,Transit Connect XL,2018,7,107456,Other,2500,410,Automatic,5,1793100
Cadillac,SRX Luxury Collection,2016,9,99053,Petrol,3600,320,Automatic,5,1667833
Lincoln,MKS EcoBoost,2016,9,61316,Petrol,3500,365,Automatic,5,1751400
Toyota,Yaris Base,2010,15,222203,Petrol,1500,106,Manual,5,417000
Mercedes-Benz,AMG E 63 S 4MATIC,2019,6,64374,Petrol,4000,791,Automatic,5,6004800
Mercedes-Benz,GLS 450 Base,2022,3,66860,Other,3000,375,Automatic,7,6004633
Mercedes-Benz,G-Class G 550 4MATIC,2019,6,77007,Petrol,4000,577,Automatic,5,10666777
Hyundai,Veloster Turbo R-Spec,2014,11,205996,Petrol,1600,201,Manual,5,917400
Toyota,4Runner Limited,2019,6,77499,Petrol,4000,270,Automatic,7,3366691
Mercedes-Benz,S-Class S 580 4MATIC,2021,4,7564,Other,4000,496,Automatic,5,8331660
Audi,RS 7 4.0T Performance Prestige,2017,8,62879,Petrol,4000,621,Automatic,5,5662860
Mazda,MX-5 Miata Base,1999,26,155591,Petrol,1800,181,Manual,2,1075860
Mercedes-Benz,AMG C 43 Base,2017,8,86100,Petrol,3000,671,Automatic,5,2835517
Chevrolet,Corvette Z06,2007,18,17743,Petrol,7000,512,Manual,2,3961500
Ford,F-250 King Ranch,2021,4,70811,Diesel,6700,430,Automatic,5,6088200
Volkswagen,Tiguan 2.0T SE,2022,3,17703,Petrol,2000,316,Automatic,5,2326860
BMW,750 Li xDrive,2012,13,165762,Petrol,4400,450,Automatic,5,1334400
BMW,M3 CS,2024,1,734,Petrol,3000,550,Automatic,5,10758183
Lexus,GX 460 Base,2018,7,102998,Petrol,4600,301,Automatic,5,3110820
Audi,Q7 3.0T Premium,2017,8,173809,Petrol,3000,333,Automatic,5,2168317
Alfa,Romeo Stelvio Ti Sport,2018,7,59618,Petrol,2000,505,Automatic,5,2218440
Land,Rover Defender X,2023,2,8744,Other,3000,626,Automatic,7,8006233
BMW,750 i xDrive,2019,6,46259,Petrol,4400,600,Automatic,5,4253233
BMW,M3 Base,2015,10,105895,Petrol,3000,431,Automatic,5,3748830
Rolls-Royce,Ghost Base,2021,4,1368,Petrol,6700,563,Automatic,5,26262660
Audi,e-tron Prestige,2019,6,53128,Other,,402,Automatic,5,3169200
Lexus,IS 250 Base,2011,14,173516,Petrol,2500,306,Automatic,5,950760
Land,Rover Range Rover Evoque SE Premium,2016,9,127943,Petrol,2000,380,Automatic,5,1584600
Ferrari,California T,2015,10,32187,Petrol,3900,553,Automatic,4,10424166
Lexus,LC 500 Base,2018,7,59546,Petrol,5000,471,Automatic,4,5337350
Kia,EV6 Wind,2022,3,19224,Other,,225,Automatic,5,3252433
GMC,Sierra 1500 SLE Crew Cab,2005,20,212111,Petrol,5300,300,Automatic,3,483720
Lexus,ES 350 Base,2008,17,234964,Petrol,3500,663,Automatic,5,750183
Nissan,370Z NISMO,2010,15,46671,Petrol,3700,354,Manual,5,2418600
Dodge,Ram 1500 Laramie,2004,21,227253,Petrol,5700,345,Automatic,6,475380
Ford,Expedition Limited,2016,9,137201,Petrol,3500,440,Automatic,7,1667583
INFINITI,QX70 Base,2015,10,140027,Petrol,3700,325,Automatic,5,1484520
BMW,X5 M Base,2023,2,6997,Petrol,4400,617,Automatic,5,8832060
Lincoln,Navigator Select,2016,9,254276,Petrol,3500,450,Automatic,5,1649652
Volvo,V60 Cross Country T5,2020,5,16898,Petrol,2000,258,Automatic,5,3002400
Audi,A7 3.0T Premium Plus,2018,7,73777,Petrol,3000,340,Automatic,5,3085800
Ford,Bronco Sport Outer Banks,2021,4,24459,Petrol,1500,250,Automatic,5,2637191
Volkswagen,Eurovan MV,2001,24,354055,Petrol,2800,201,Automatic,7,458700
Jaguar,F-TYPE R,2017,8,93342,Petrol,5000,575,Automatic,2,4295100
Land,Rover Range Rover Evoque R-Dynamic HSE,2020,5,48963,Other,2000,296,Automatic,5,3752833
RAM,1500 Laramie,2021,4,61174,Petrol,5700,540,Automatic,5,3776102
Rivian,R1S Adventure Package,2023,2,4023,Other,,835,Automatic,7,7589400
BMW,M760 i xDrive,2021,4,17828,Petrol,6600,601,Automatic,5,7664460
Lexus,LX 570 Three-Row,2018,7,80467,Petrol,5700,383,Automatic,5,5421000
Land,Rover Range Rover Velar P250 SE R-Dynamic,2019,6,93342,Petrol,2000,340,Automatic,5,3169200
Acura,MDX w/Technology Package,2023,2,5496,Petrol,3500,290,Automatic,7,4586833
Lexus,LC 500 Base,2018,7,98170,Petrol,5000,471,Automatic,4,5421000
Audi,SQ5 3.0T Prestige,2019,6,78053,Petrol,3000,385,Automatic,5,3627900
Land,Rover Range Rover Velar P250 SE R-Dynamic,2018,7,105701,Petrol,2000,247,Automatic,5,2910660
RAM,1500 Limited,2020,5,71394,Petrol,5700,540,Automatic,5,4224877
Audi,S4 3.0T Premium,2019,6,29939,Petrol,3000,349,Automatic,5,3577860
Audi,A8 4.0,2020,5,57935,Other,4000,563,Automatic,5,4970473
Cadillac,Escalade ESV Sport,2021,4,12946,Petrol,6200,420,Automatic,5,7756200
Mercedes-Benz,AMG GT AMG GT S,2016,9,15672,Petrol,4000,577,Automatic,5,7130700
BMW,M3 Base,2009,16,180246,Petrol,4000,420,Automatic,5,2335200
Honda,Accord EX-L,2009,16,269243,Petrol,2400,271,Automatic,5,521250
Rolls-Royce,Cullinan,2022,3,185,Petrol,6700,593,Automatic,4,37529583
Cadillac,Escalade Premium,2015,10,114263,Petrol,6200,800,Automatic,8,3002317
Acura,RDX Technology Package,2020,5,49914,Petrol,2000,272,Automatic,7,3049938
BMW,X2 xDrive28i,2022,3,53108,Petrol,2000,228,Automatic,5,2501917
Buick,Verano Convenience,2013,12,109958,Other,2400,180,Automatic,5,1000383
Mercedes-Benz,AMG S 63 Base 4MATIC,2020,5,33695,Petrol,4000,621,Automatic,5,8748660
RAM,2500 Tradesman,2021,4,55305,Petrol,6400,410,Automatic,5,4003200
Mercedes-Benz,Metris Base,2018,7,51499,Petrol,2000,208,Automatic,2,3744660
Land,Rover Range Rover Evoque S,2020,5,64755,Petrol,2000,246,Automatic,5,3085633
Volvo,XC90 T6 Inscription,2020,5,36210,Petrol,2000,400,Automatic,5,4170000
Ford,Expedition King Ranch,2020,5,94468,Petrol,3500,440,Automatic,5,4086517
Toyota,Highlander Hybrid Limited,2006,19,426303,Other,3300,272,Automatic,5,417000
Toyota,Tundra SR5 Access Cab,2005,20,337157,Petrol,4700,282,Automatic,3,708900
Ford,Transit-350 Base,2023,2,314,Petrol,3500,275,Automatic,5,7297500
Chevrolet,Express 3500 LT,2016,9,193121,Diesel,6600,401,Automatic,5,1626300
Chevrolet,Bolt EUV Premier,2022,3,23619,Other,,200,Automatic,5,2752200
Jeep,Wrangler Unlimited 4xe Sahara,2021,4,54241,Other,2000,375,Automatic,5,3586033
BMW,X7 xDrive40i,2023,2,4748,Other,3000,523,Automatic,7,7255800
Mercedes-Benz,AMG GT 53 Base,2021,4,28958,Petrol,3000,429,Automatic,4,7297500
Toyota,Tundra Limited,2020,5,70974,Petrol,5700,389,Automatic,5,3788278
BMW,X1 xDrive28i,2021,4,41711,Petrol,2000,228,Automatic,5,2668800
BMW,135 i,2008,17,140013,Petrol,3000,306,Automatic,4,1276020
Mazda,Mazda3 Touring,2018,7,45597,Petrol,2500,184,Automatic,5,1709700
Audi,A7 3.0T Premium Plus,2018,7,47144,Petrol,3000,340,Automatic,5,3335917
Saturn,Sky Red Line,2008,17,59546,Petrol,2000,290,Automatic,5,1250583
BMW,Z4 2.5i Roadster,2005,20,222089,Petrol,2500,382,Automatic,2,829830
Volvo,XC90 Hybrid T8 Inscription,2020,5,71595,Other,2000,462,Automatic,5,5421000
Acura,TLX A-Spec,2021,4,27162,Petrol,2000,355,Automatic,5,3234335
Acura,MDX w/Technology Package,2022,3,48565,Petrol,3500,290,Automatic,5,3886273
Chevrolet,Tahoe High Country,2021,4,85295,Petrol,6200,420,Automatic,5,5596140
Tesla,Model Y Long Range,2021,4,98665,Other,,514,Automatic,7,3502800
Mercedes-Benz,GLK-Class GLK 350,2013,12,159647,Petrol,3500,306,Automatic,5,958683
Chevrolet,Traverse LS,2022,3,51687,Petrol,3600,328,Automatic,7,2777137
BMW,550 Gran Turismo i,2013,12,127687,Petrol,4400,523,Automatic,5,1401120
Land,Rover Range Rover Sport HSE,2007,18,354055,Petrol,4400,396,Automatic,5,479550
BMW,430 i xDrive,2021,4,27198,Petrol,2000,255,Automatic,4,3586200
Porsche,Cayman Base,2007,18,120921,Petrol,2700,295,Manual,5,2084917
Ford,Expedition Max King Ranch,2021,4,60502,Petrol,3500,440,Automatic,5,5220423
Rivian,R1S Adventure Package,2023,2,402,Other,,835,Automatic,7,7839600
Mercedes-Benz,GLC 300 GLC 300,2021,4,20553,Petrol,2000,258,Automatic,5,3552673
Ford,Mustang Shelby GT500,2012,13,10300,Petrol,5400,671,Manual,5,4003200
Tesla,Model Y Long Range,2021,4,111926,Other,,514,Automatic,7,3027420
Nissan,370Z Base,2009,16,128575,Petrol,3700,332,Automatic,5,1326060
Toyota,Sequoia Platinum,2014,11,200907,Petrol,5700,381,Automatic,8,2752200
Nissan,NV Passenger NV3500 HD SL V8,2020,5,23099,Petrol,5600,375,Automatic,5,5329260
Ford,Transit Connect XL w/Rear Symmetrical Doors,2022,3,36991,Petrol,2500,310,Automatic,2,2793900
INFINITI,QX80 Base,2014,11,260542,Petrol,5600,605,Automatic,5,1576260
Aston,Martin V8 Vantage Base,2008,17,40274,Petrol,4300,670,Automatic,2,3252600
Porsche,911 Carrera S,2017,8,26878,Petrol,3000,473,Automatic,5,9007033
Lotus,Evora 400 Base,2017,8,31624,Petrol,3500,410,Manual,2,5775450
Land,Rover Range Rover Velar P250 S R-Dynamic,2020,5,47476,Petrol,2000,247,Automatic,5,3753000
Nissan,Xterra S,2007,18,212871,Petrol,4000,261,Manual,5,558780
Dodge,Charger R/T,2012,13,196339,Petrol,5700,470,Automatic,5,1125900
Buick,Encore GX Essence,2022,3,29266,Petrol,1300,155,Automatic,5,2648367
Nissan,Leaf S,2018,7,90847,Other,,150,Automatic,5,1167517
Nissan,Leaf SL,2012,13,164153,Other,,107,Automatic,5,350280
Jeep,Grand Wagoneer Series III,2022,3,29657,Petrol,6400,471,Automatic,5,7005433
Nissan,Z Proto Spec,2023,2,861,Petrol,3000,420,Manual,5,5503566
Land,Rover Range Rover Sport HSE,2013,12,131399,Petrol,5000,510,Automatic,5,1326060
Porsche,Boxster S,2003,22,222414,Petrol,3200,276,Manual,5,1880670
Bentley,Continental GT Base,2004,21,112010,Petrol,6000,552,Automatic,4,3160860
Jaguar,F-TYPE R,2018,7,64213,Petrol,5000,575,Automatic,4,4470240
Cadillac,Escalade ESV Sport,2021,4,58741,Petrol,6200,420,Automatic,5,7089000
Audi,TT 2.0T,2018,7,68638,Petrol,2000,400,Automatic,4,2667966
Jeep,Wrangler Unlimited Sahara,2020,5,110748,Petrol,2000,285,Automatic,5,2943770
Audi,S6 4.0T,2016,9,146752,Petrol,4000,450,Automatic,5,2501583
GMC,Sierra 2500 SLE,2015,10,187021,Other,6000,470,Automatic,3,2660460
Tesla,Model 3 Long Range,2022,3,4952,Other,,280,Automatic,5,3752833
Mazda,CX-90 Premium,2024,1,6244,Petrol,2500,340,Automatic,7,4419449
Ford,C-Max Energi SE,2017,8,108601,Other,2000,188,Automatic,5,959017
Cadillac,Escalade ESV Platinum,2018,7,108994,Petrol,6200,420,Automatic,5,4336800
Audi,TT 3.2 Cabriolet quattro,2008,17,333133,Petrol,3200,250,Manual,5,875700
Hyundai,Santa Fe SE,2021,4,57212,Petrol,2500,191,Automatic,7,2167316
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,9,70811,Petrol,5500,612,Automatic,5,3886357
Mercedes-Benz,SL-Class SL 550,2015,10,18103,Petrol,4700,510,Automatic,5,4545300
Acura,MDX 3.5L Technology Package,2014,11,179683,Petrol,3500,355,Automatic,5,1459500
RAM,2500 Laramie,2019,6,29815,Diesel,6700,420,Automatic,3,5671117
Audi,A7 Premium,2012,13,166200,Petrol,3000,414,Automatic,4,1292700
BMW,M2 Base,2023,2,1867,Petrol,3000,530,Manual,5,6138240
RAM,1500 Laramie,2019,6,173348,Petrol,5700,540,Automatic,5,2912161
Audi,Q5 2.0T Premium Plus,2013,12,179881,Petrol,2000,268,Automatic,5,1417800
Cadillac,XTS Luxury,2019,6,86908,Petrol,3600,410,Automatic,5,1876500
Volkswagen,Jetta 1.4T SE,2016,9,140013,Petrol,1400,150,Automatic,5,1084200
Ford,Focus RS Base,2016,9,79984,Petrol,2300,350,Manual,5,2643780
Mercedes-Benz,AMG C 63 S,2017,8,55522,Petrol,4000,510,Automatic,5,5387640
Ford,Bronco Sport Big Bend,2021,4,51063,Petrol,1500,245,Automatic,5,2469808
Jeep,Gladiator Overland,2021,4,11890,Petrol,3600,285,Automatic,5,3641494
BMW,330e iPerformance,2017,8,66868,Other,2000,248,Automatic,5,1750983
Mercedes-Benz,GLC 300 Base 4MATIC,2018,7,71593,Petrol,2000,362,Automatic,5,2137125
Acura,MDX 3.7L Advance,2013,12,33394,Petrol,3700,305,Automatic,5,2752200
Genesis,G70 3.3T,2022,3,19312,Petrol,3300,368,Automatic,5,3419400
Lexus,LX 570 Three-Row,2021,4,22862,Petrol,5700,383,Automatic,5,8173200
Jeep,Grand Cherokee L Limited,2022,3,51016,Petrol,3600,295,Automatic,7,3627900
Hyundai,IONIQ Plug-In Hybrid SEL,2022,3,20992,Other,1600,225,Automatic,5,2084917
Kia,Sportage LX,2009,16,162109,Petrol,2700,173,Automatic,5,581715
BMW,X5 PHEV xDrive45e,2023,2,8591,Other,3000,489,Automatic,5,6380100
Ford,Expedition EL XLT,2014,11,137034,Petrol,5400,440,Automatic,7,1968073
BMW,X6 M Base,2018,7,77717,Petrol,4400,567,Automatic,5,5608650
Volkswagen,Eurovan MV,2001,24,180064,Petrol,2800,201,Automatic,7,1167600
Rolls-Royce,Ghost Base,2010,15,127138,Petrol,6600,563,Automatic,5,5754600
Lincoln,Navigator Reserve,2016,9,201168,Petrol,3500,450,Automatic,5,2210100
Mercedes-Benz,GLA 250 Base 4MATIC,2022,3,22172,Petrol,2000,224,Automatic,5,3317402
RAM,1500 Big Horn,2022,3,24011,Petrol,3600,395,Automatic,5,3481199
Jeep,Grand Cherokee L Summit,2022,3,23540,Petrol,3600,293,Automatic,5,4732116
Volvo,S80 3.2,2010,15,144921,Petrol,3200,240,Automatic,5,483720
Subaru,BRZ Premium,2014,11,72420,Petrol,2000,200,Manual,4,2085000
Chevrolet,Corvette Base,1998,27,12337,Petrol,5700,430,Automatic,2,3294300
Hummer,H2 SUT,2006,19,144680,Petrol,6000,329,Automatic,7,2501500
Audi,RS 7 4.0T,2021,4,23696,Other,4000,621,Automatic,5,8506633
Ford,Edge Sport,2011,14,212433,Petrol,3700,305,Automatic,5,917317
GMC,Terrain SLT,2010,15,52548,Petrol,2400,264,Automatic,5,542100
Land,Rover Range Rover 5.0L Supercharged Autobiography LWB,2018,7,58953,Petrol,5000,575,Automatic,5,6052088
Jeep,Grand Cherokee WK Laredo X,2022,3,17967,Petrol,3600,295,Automatic,5,3127500
BMW,M4 Base,2020,5,36460,Petrol,3000,530,Automatic,5,5337517
Mercedes-Benz,AMG GT 63 S 4-Door,2019,6,15289,Petrol,4000,201,Automatic,5,11259000
Chevrolet,Camaro 1LT,2021,4,16576,Petrol,3600,275,Manual,5,2493660
BMW,X6 M Base,2018,7,77248,Petrol,4400,567,Automatic,5,4503600
Mercedes-Benz,CLK-Class 550,2007,18,222089,Petrol,5500,500,Automatic,5,834000
RAM,1500 TRX,2022,3,38718,Petrol,6200,702,Automatic,5,6830460
Audi,RS 7 4.0T Prestige,2016,9,50694,Petrol,4000,621,Automatic,5,5587800
Porsche,Macan S,2020,5,31706,Petrol,3000,375,Automatic,7,4670233
Genesis,GV70 3.5T Sport,2022,3,16415,Petrol,3500,429,Automatic,5,4211700
Aston,Martin V8 Vantage Base,2008,17,100387,Petrol,4300,670,Manual,2,2835183
Nissan,350Z Touring,2006,19,135506,Petrol,3500,300,Manual,4,850680
Toyota,Sequoia SR5,2013,12,223215,Other,5700,381,Automatic,5,1567920
Chevrolet,Tahoe Premier,2021,4,66063,Petrol,5300,420,Automatic,5,5245860
Jeep,Compass Limited,2020,5,63073,Petrol,2400,180,Automatic,5,2050806
